MSSV,Khoa,HoTen,NgaySinh,ThuTuHocKy,TenHocKy,MaMon,TinChi,GPA
24520015,19,Hoang Xuan An,15/04/2006,2,HK2 2024-2025,CE118,3,7.5
24520015,19,Hoang Xuan An,15/04/2006,2,HK2 2024-2025,MA003,3,9.6
24520015,19,Hoang Xuan An,15/04/2006,2,HK2 2024-2025,EN001,2,9.4
24520015,19,Hoang Xuan An,15/04/2006,2,HK2 2024-2025,PE001,1,5.1
24520015,19,Hoang Xuan An,15/04/2006,2,HK2 2024-2025,IS201,3,5.1
24520015,19,Hoang Xuan An,15/04/2006,2,HK2 2024-2025,IT003,4,6.3
24520015,19,Hoang Xuan An,15/04/2006,2,HK2 2024-2025,IT002,4,8.9
24520015,19,Hoang Xuan An,15/04/2006,2,HK2 2024-2025,SS002,2,5.7
24520015,19,Hoang Xuan An,15/04/2006,3,HK3 2024-2025,MA005,3,6.5
24520015,19,Hoang Xuan An,15/04/2006,3,HK3 2024-2025,MA003,3,9.8
24520015,19,Hoang Xuan An,15/04/2006,3,HK3 2024-2025,IT002,4,6.7
24520015,19,Hoang Xuan An,15/04/2006,3,HK3 2024-2025,IT001,4,5.3
24520015,19,Hoang Xuan An,15/04/2006,3,HK3 2024-2025,CE118,3,5.7
24520015,19,Hoang Xuan An,15/04/2006,3,HK3 2024-2025,EN001,2,5.5
24520015,19,Hoang Xuan An,15/04/2006,3,HK3 2024-2025,IS201,3,8.6
24520016,19,Huynh Van Mai,10/09/2006,1,HK1 2024-2025,IT002,4,6.2
24520016,19,Huynh Van Mai,10/09/2006,1,HK1 2024-2025,IT003,4,5.3
24520016,19,Huynh Van Mai,10/09/2006,1,HK1 2024-2025,IT004,4,5.1
24520016,19,Huynh Van Mai,10/09/2006,1,HK1 2024-2025,MA005,3,7.4
24520016,19,Huynh Van Mai,10/09/2006,1,HK1 2024-2025,CS106,4,6.9
24520016,19,Huynh Van Mai,10/09/2006,1,HK1 2024-2025,SS002,2,6.3
24520016,19,Huynh Van Mai,10/09/2006,2,HK2 2024-2025,EN001,2,5.9
24520016,19,Huynh Van Mai,10/09/2006,2,HK2 2024-2025,PE001,1,6.2
24520016,19,Huynh Van Mai,10/09/2006,2,HK2 2024-2025,IS201,3,5.9
24520016,19,Huynh Van Mai,10/09/2006,2,HK2 2024-2025,IT001,4,7.7
24520016,19,Huynh Van Mai,10/09/2006,2,HK2 2024-2025,SS001,2,7.5
24520016,19,Huynh Van Mai,10/09/2006,2,HK2 2024-2025,SS002,2,9.3
24520016,19,Huynh Van Mai,10/09/2006,2,HK2 2024-2025,CS106,4,7.6
24520016,19,Huynh Van Mai,10/09/2006,2,HK2 2024-2025,IT003,4,8.3
24520016,19,Huynh Van Mai,10/09/2006,3,HK3 2024-2025,CS106,4,7.0
24520016,19,Huynh Van Mai,10/09/2006,3,HK3 2024-2025,IT002,4,8.8
24520016,19,Huynh Van Mai,10/09/2006,3,HK3 2024-2025,PE001,1,8.4
24520016,19,Huynh Van Mai,10/09/2006,3,HK3 2024-2025,MA004,3,6.4
24520016,19,Huynh Van Mai,10/09/2006,3,HK3 2024-2025,IT001,4,6.2
24520016,19,Huynh Van Mai,10/09/2006,3,HK3 2024-2025,IT004,4,7.8
24520017,19,Tran Thu An,14/07/2006,1,HK1 2024-2025,SS002,2,8.6
24520017,19,Tran Thu An,14/07/2006,1,HK1 2024-2025,CS106,4,8.7
24520017,19,Tran Thu An,14/07/2006,1,HK1 2024-2025,SE104,3,8.6
24520017,19,Tran Thu An,14/07/2006,1,HK1 2024-2025,EN001,2,6.0
24520017,19,Tran Thu An,14/07/2006,1,HK1 2024-2025,IT003,4,9.5
24520017,19,Tran Thu An,14/07/2006,1,HK1 2024-2025,MA005,3,9.2
24520017,19,Tran Thu An,14/07/2006,2,HK2 2024-2025,IT004,4,9.9
24520017,19,Tran Thu An,14/07/2006,2,HK2 2024-2025,MA003,3,6.3
24520017,19,Tran Thu An,14/07/2006,2,HK2 2024-2025,IT002,4,7.7
24520017,19,Tran Thu An,14/07/2006,2,HK2 2024-2025,SS002,2,6.5
24520017,19,Tran Thu An,14/07/2006,2,HK2 2024-2025,SS001,2,6.7
24520017,19,Tran Thu An,14/07/2006,2,HK2 2024-2025,CS106,4,5.3
24520017,19,Tran Thu An,14/07/2006,3,HK3 2024-2025,IT003,4,7.4
24520017,19,Tran Thu An,14/07/2006,3,HK3 2024-2025,IS201,3,9.6
24520017,19,Tran Thu An,14/07/2006,3,HK3 2024-2025,IT001,4,6.2
24520017,19,Tran Thu An,14/07/2006,3,HK3 2024-2025,IT002,4,7.0
24520017,19,Tran Thu An,14/07/2006,3,HK3 2024-2025,IT004,4,9.1
24520017,19,Tran Thu An,14/07/2006,3,HK3 2024-2025,MA004,3,5.6
24520017,19,Tran Thu An,14/07/2006,3,HK3 2024-2025,EN001,2,9.7
24520018,19,Pham Minh An,11/06/2006,1,HK1 2024-2025,SE104,3,6.5
24520018,19,Pham Minh An,11/06/2006,1,HK1 2024-2025,CE118,3,7.8
24520018,19,Pham Minh An,11/06/2006,1,HK1 2024-2025,EN001,2,8.5
24520018,19,Pham Minh An,11/06/2006,1,HK1 2024-2025,PE001,1,8.5
24520018,19,Pham Minh An,11/06/2006,1,HK1 2024-2025,MA004,3,6.8
24520018,19,Pham Minh An,11/06/2006,1,HK1 2024-2025,IT001,4,6.5
24520018,19,Pham Minh An,11/06/2006,1,HK1 2024-2025,MA005,3,7.3
24520018,19,Pham Minh An,11/06/2006,2,HK2 2024-2025,IT001,4,7.9
24520018,19,Pham Minh An,11/06/2006,2,HK2 2024-2025,EN001,2,7.2
24520018,19,Pham Minh An,11/06/2006,2,HK2 2024-2025,IT002,4,7.1
24520018,19,Pham Minh An,11/06/2006,2,HK2 2024-2025,SS001,2,6.5
24520018,19,Pham Minh An,11/06/2006,2,HK2 2024-2025,CE118,3,7.3
24520018,19,Pham Minh An,11/06/2006,2,HK2 2024-2025,SS002,2,7.3
24520018,19,Pham Minh An,11/06/2006,3,HK3 2024-2025,MA005,3,5.8
24520018,19,Pham Minh An,11/06/2006,3,HK3 2024-2025,CS106,4,7.0
24520018,19,Pham Minh An,11/06/2006,3,HK3 2024-2025,PE001,1,7.7
24520018,19,Pham Minh An,11/06/2006,3,HK3 2024-2025,EN001,2,6.2
24520018,19,Pham Minh An,11/06/2006,3,HK3 2024-2025,IT001,4,9.8
24520018,19,Pham Minh An,11/06/2006,3,HK3 2024-2025,IT004,4,8.4
24520018,19,Pham Minh An,11/06/2006,3,HK3 2024-2025,CE118,3,7.0
24520018,19,Pham Minh An,11/06/2006,3,HK3 2024-2025,SE104,3,9.1
24520019,19,Nguyen Thi Trang,19/08/2006,1,HK1 2024-2025,CE118,3,8.5
24520019,19,Nguyen Thi Trang,19/08/2006,1,HK1 2024-2025,SE104,3,6.8
24520019,19,Nguyen Thi Trang,19/08/2006,1,HK1 2024-2025,PE001,1,5.4
24520019,19,Nguyen Thi Trang,19/08/2006,1,HK1 2024-2025,IS201,3,8.1
24520019,19,Nguyen Thi Trang,19/08/2006,1,HK1 2024-2025,CS106,4,6.1
24520019,19,Nguyen Thi Trang,19/08/2006,1,HK1 2024-2025,IT003,4,8.6
24520019,19,Nguyen Thi Trang,19/08/2006,1,HK1 2024-2025,MA003,3,9.1
24520019,19,Nguyen Thi Trang,19/08/2006,2,HK2 2024-2025,SE104,3,5.4
24520019,19,Nguyen Thi Trang,19/08/2006,2,HK2 2024-2025,MA004,3,8.2
24520019,19,Nguyen Thi Trang,19/08/2006,2,HK2 2024-2025,SS002,2,9.0
24520019,19,Nguyen Thi Trang,19/08/2006,2,HK2 2024-2025,MA005,3,5.5
24520019,19,Nguyen Thi Trang,19/08/2006,2,HK2 2024-2025,SS001,2,9.6
24520019,19,Nguyen Thi Trang,19/08/2006,2,HK2 2024-2025,IT001,4,9.0
24520019,19,Nguyen Thi Trang,19/08/2006,3,HK3 2024-2025,CS106,4,8.8
24520019,19,Nguyen Thi Trang,19/08/2006,3,HK3 2024-2025,PE001,1,9.5
24520019,19,Nguyen Thi Trang,19/08/2006,3,HK3 2024-2025,SS001,2,6.3
24520019,19,Nguyen Thi Trang,19/08/2006,3,HK3 2024-2025,IT002,4,7.3
24520019,19,Nguyen Thi Trang,19/08/2006,3,HK3 2024-2025,MA005,3,8.3
24520019,19,Nguyen Thi Trang,19/08/2006,3,HK3 2024-2025,SS002,2,9.1
24520019,19,Nguyen Thi Trang,19/08/2006,3,HK3 2024-2025,MA003,3,7.6
24520020,19,Tran Minh Quan,08/02/2006,1,HK1 2024-2025,PE001,1,9.0
24520020,19,Tran Minh Quan,08/02/2006,1,HK1 2024-2025,CE118,3,6.2
24520020,19,Tran Minh Quan,08/02/2006,1,HK1 2024-2025,MA003,3,5.1
24520020,19,Tran Minh Quan,08/02/2006,1,HK1 2024-2025,CS106,4,9.3
24520020,19,Tran Minh Quan,08/02/2006,1,HK1 2024-2025,IS201,3,8.2
24520020,19,Tran Minh Quan,08/02/2006,1,HK1 2024-2025,SE104,3,6.5
24520020,19,Tran Minh Quan,08/02/2006,1,HK1 2024-2025,IT004,4,6.6
24520020,19,Tran Minh Quan,08/02/2006,2,HK2 2024-2025,SE104,3,8.4
24520020,19,Tran Minh Quan,08/02/2006,2,HK2 2024-2025,IT004,4,9.3
24520020,19,Tran Minh Quan,08/02/2006,2,HK2 2024-2025,SS001,2,8.4
24520020,19,Tran Minh Quan,08/02/2006,2,HK2 2024-2025,MA004,3,7.6
24520020,19,Tran Minh Quan,08/02/2006,2,HK2 2024-2025,PE001,1,8.7
24520020,19,Tran Minh Quan,08/02/2006,2,HK2 2024-2025,CS106,4,6.4
24520020,19,Tran Minh Quan,08/02/2006,3,HK3 2024-2025,IS201,3,7.1
24520020,19,Tran Minh Quan,08/02/2006,3,HK3 2024-2025,IT003,4,6.0
24520020,19,Tran Minh Quan,08/02/2006,3,HK3 2024-2025,EN001,2,8.7
24520020,19,Tran Minh Quan,08/02/2006,3,HK3 2024-2025,IT004,4,6.9
24520020,19,Tran Minh Quan,08/02/2006,3,HK3 2024-2025,SS001,2,7.5
24520020,19,Tran Minh Quan,08/02/2006,3,HK3 2024-2025,MA004,3,6.9
24520020,19,Tran Minh Quan,08/02/2006,3,HK3 2024-2025,IT002,4,8.7
24520020,19,Tran Minh Quan,08/02/2006,3,HK3 2024-2025,PE001,1,8.7
24520021,19,Le Thi An,28/03/2006,1,HK1 2024-2025,CE118,3,6.5
24520021,19,Le Thi An,28/03/2006,1,HK1 2024-2025,MA004,3,7.3
24520021,19,Le Thi An,28/03/2006,1,HK1 2024-2025,PE001,1,5.9
24520021,19,Le Thi An,28/03/2006,1,HK1 2024-2025,EN001,2,9.0
24520021,19,Le Thi An,28/03/2006,1,HK1 2024-2025,IT004,4,7.9
24520021,19,Le Thi An,28/03/2006,1,HK1 2024-2025,MA005,3,6.7
24520021,19,Le Thi An,28/03/2006,2,HK2 2024-2025,EN001,2,6.1
24520021,19,Le Thi An,28/03/2006,2,HK2 2024-2025,SE104,3,9.5
24520021,19,Le Thi An,28/03/2006,2,HK2 2024-2025,MA004,3,5.5
24520021,19,Le Thi An,28/03/2006,2,HK2 2024-2025,IT001,4,9.6
24520021,19,Le Thi An,28/03/2006,2,HK2 2024-2025,CE118,3,5.7
24520021,19,Le Thi An,28/03/2006,2,HK2 2024-2025,SS002,2,5.8
24520021,19,Le Thi An,28/03/2006,2,HK2 2024-2025,SS001,2,9.3
24520021,19,Le Thi An,28/03/2006,2,HK2 2024-2025,IS201,3,9.8
24520021,19,Le Thi An,28/03/2006,3,HK3 2024-2025,MA003,3,6.4
24520021,19,Le Thi An,28/03/2006,3,HK3 2024-2025,SS002,2,8.5
24520021,19,Le Thi An,28/03/2006,3,HK3 2024-2025,IT003,4,9.3
24520021,19,Le Thi An,28/03/2006,3,HK3 2024-2025,IS201,3,6.0
24520021,19,Le Thi An,28/03/2006,3,HK3 2024-2025,EN001,2,8.4
24520021,19,Le Thi An,28/03/2006,3,HK3 2024-2025,SS001,2,9.1
24520021,19,Le Thi An,28/03/2006,3,HK3 2024-2025,SE104,3,10.0
24520022,19,Do Xuan Duy,19/08/2006,1,HK1 2024-2025,SS001,2,8.1
24520022,19,Do Xuan Duy,19/08/2006,1,HK1 2024-2025,CE118,3,8.8
24520022,19,Do Xuan Duy,19/08/2006,1,HK1 2024-2025,IT003,4,7.4
24520022,19,Do Xuan Duy,19/08/2006,1,HK1 2024-2025,SS002,2,9.6
24520022,19,Do Xuan Duy,19/08/2006,1,HK1 2024-2025,SE104,3,7.4
24520022,19,Do Xuan Duy,19/08/2006,1,HK1 2024-2025,MA003,3,7.2
24520022,19,Do Xuan Duy,19/08/2006,2,HK2 2024-2025,EN001,2,8.1
24520022,19,Do Xuan Duy,19/08/2006,2,HK2 2024-2025,CS106,4,5.9
24520022,19,Do Xuan Duy,19/08/2006,2,HK2 2024-2025,SE104,3,8.7
24520022,19,Do Xuan Duy,19/08/2006,2,HK2 2024-2025,IS201,3,6.6
24520022,19,Do Xuan Duy,19/08/2006,2,HK2 2024-2025,MA004,3,8.7
24520022,19,Do Xuan Duy,19/08/2006,2,HK2 2024-2025,MA005,3,5.2
24520022,19,Do Xuan Duy,19/08/2006,2,HK2 2024-2025,SS001,2,9.1
24520022,19,Do Xuan Duy,19/08/2006,3,HK3 2024-2025,SS002,2,8.9
24520022,19,Do Xuan Duy,19/08/2006,3,HK3 2024-2025,MA003,3,9.3
24520022,19,Do Xuan Duy,19/08/2006,3,HK3 2024-2025,IT001,4,9.1
24520022,19,Do Xuan Duy,19/08/2006,3,HK3 2024-2025,SE104,3,7.6
24520022,19,Do Xuan Duy,19/08/2006,3,HK3 2024-2025,IT002,4,6.0
24520022,19,Do Xuan Duy,19/08/2006,3,HK3 2024-2025,MA004,3,5.5
24520022,19,Do Xuan Duy,19/08/2006,3,HK3 2024-2025,SS001,2,9.8
24520023,19,Le Van Binh,03/03/2006,1,HK1 2024-2025,EN001,2,9.1
24520023,19,Le Van Binh,03/03/2006,1,HK1 2024-2025,MA003,3,8.9
24520023,19,Le Van Binh,03/03/2006,1,HK1 2024-2025,SS002,2,7.4
24520023,19,Le Van Binh,03/03/2006,1,HK1 2024-2025,IT001,4,7.8
24520023,19,Le Van Binh,03/03/2006,1,HK1 2024-2025,IT002,4,7.1
24520023,19,Le Van Binh,03/03/2006,1,HK1 2024-2025,IT004,4,9.8
24520023,19,Le Van Binh,03/03/2006,2,HK2 2024-2025,CE118,3,9.8
24520023,19,Le Van Binh,03/03/2006,2,HK2 2024-2025,SS001,2,7.3
24520023,19,Le Van Binh,03/03/2006,2,HK2 2024-2025,IS201,3,8.2
24520023,19,Le Van Binh,03/03/2006,2,HK2 2024-2025,IT003,4,8.7
24520023,19,Le Van Binh,03/03/2006,2,HK2 2024-2025,PE001,1,9.1
24520023,19,Le Van Binh,03/03/2006,2,HK2 2024-2025,MA004,3,9.3
24520023,19,Le Van Binh,03/03/2006,2,HK2 2024-2025,MA005,3,9.0
24520023,19,Le Van Binh,03/03/2006,3,HK3 2024-2025,MA003,3,5.7
24520023,19,Le Van Binh,03/03/2006,3,HK3 2024-2025,PE001,1,7.3
24520023,19,Le Van Binh,03/03/2006,3,HK3 2024-2025,IT004,4,5.9
24520023,19,Le Van Binh,03/03/2006,3,HK3 2024-2025,IS201,3,6.5
24520023,19,Le Van Binh,03/03/2006,3,HK3 2024-2025,SS001,2,7.8
24520023,19,Le Van Binh,03/03/2006,3,HK3 2024-2025,MA004,3,7.8
24520024,19,Hoang Gia Chau,15/09/2006,1,HK1 2024-2025,MA005,3,9.8
24520024,19,Hoang Gia Chau,15/09/2006,1,HK1 2024-2025,IT004,4,5.8
24520024,19,Hoang Gia Chau,15/09/2006,1,HK1 2024-2025,CS106,4,9.7
24520024,19,Hoang Gia Chau,15/09/2006,1,HK1 2024-2025,PE001,1,7.5
24520024,19,Hoang Gia Chau,15/09/2006,1,HK1 2024-2025,SE104,3,5.8
24520024,19,Hoang Gia Chau,15/09/2006,1,HK1 2024-2025,IS201,3,8.8
24520024,19,Hoang Gia Chau,15/09/2006,2,HK2 2024-2025,EN001,2,9.1
24520024,19,Hoang Gia Chau,15/09/2006,2,HK2 2024-2025,IT001,4,7.3
24520024,19,Hoang Gia Chau,15/09/2006,2,HK2 2024-2025,CE118,3,9.6
24520024,19,Hoang Gia Chau,15/09/2006,2,HK2 2024-2025,MA005,3,6.4
24520024,19,Hoang Gia Chau,15/09/2006,2,HK2 2024-2025,IS201,3,8.7
24520024,19,Hoang Gia Chau,15/09/2006,2,HK2 2024-2025,IT004,4,5.3
24520024,19,Hoang Gia Chau,15/09/2006,2,HK2 2024-2025,SE104,3,8.1
24520024,19,Hoang Gia Chau,15/09/2006,2,HK2 2024-2025,CS106,4,8.7
24520024,19,Hoang Gia Chau,15/09/2006,3,HK3 2024-2025,MA005,3,9.0
24520024,19,Hoang Gia Chau,15/09/2006,3,HK3 2024-2025,MA003,3,8.1
24520024,19,Hoang Gia Chau,15/09/2006,3,HK3 2024-2025,SE104,3,5.7
24520024,19,Hoang Gia Chau,15/09/2006,3,HK3 2024-2025,PE001,1,6.7
24520024,19,Hoang Gia Chau,15/09/2006,3,HK3 2024-2025,SS001,2,6.7
24520024,19,Hoang Gia Chau,15/09/2006,3,HK3 2024-2025,CE118,3,8.8
24520024,19,Hoang Gia Chau,15/09/2006,3,HK3 2024-2025,SS002,2,6.3
24520025,19,Pham Gia Linh,06/11/2006,1,HK1 2024-2025,SS002,2,8.4
24520025,19,Pham Gia Linh,06/11/2006,1,HK1 2024-2025,IS201,3,8.2
24520025,19,Pham Gia Linh,06/11/2006,1,HK1 2024-2025,IT002,4,5.3
24520025,19,Pham Gia Linh,06/11/2006,1,HK1 2024-2025,MA004,3,9.3
24520025,19,Pham Gia Linh,06/11/2006,1,HK1 2024-2025,IT001,4,5.9
24520025,19,Pham Gia Linh,06/11/2006,1,HK1 2024-2025,SE104,3,8.8
24520025,19,Pham Gia Linh,06/11/2006,1,HK1 2024-2025,IT004,4,8.2
24520025,19,Pham Gia Linh,06/11/2006,1,HK1 2024-2025,EN001,2,6.5
24520025,19,Pham Gia Linh,06/11/2006,2,HK2 2024-2025,EN001,2,6.9
24520025,19,Pham Gia Linh,06/11/2006,2,HK2 2024-2025,SS001,2,8.0
24520025,19,Pham Gia Linh,06/11/2006,2,HK2 2024-2025,MA003,3,10.0
24520025,19,Pham Gia Linh,06/11/2006,2,HK2 2024-2025,PE001,1,7.6
24520025,19,Pham Gia Linh,06/11/2006,2,HK2 2024-2025,IT002,4,9.9
24520025,19,Pham Gia Linh,06/11/2006,2,HK2 2024-2025,IS201,3,7.3
24520025,19,Pham Gia Linh,06/11/2006,3,HK3 2024-2025,CS106,4,8.7
24520025,19,Pham Gia Linh,06/11/2006,3,HK3 2024-2025,SE104,3,8.4
24520025,19,Pham Gia Linh,06/11/2006,3,HK3 2024-2025,IT001,4,6.9
24520025,19,Pham Gia Linh,06/11/2006,3,HK3 2024-2025,IT003,4,6.8
24520025,19,Pham Gia Linh,06/11/2006,3,HK3 2024-2025,PE001,1,5.6
24520025,19,Pham Gia Linh,06/11/2006,3,HK3 2024-2025,CE118,3,5.2
24520026,19,Phan Thu Khoa,02/03/2006,1,HK1 2024-2025,MA005,3,8.9
24520026,19,Phan Thu Khoa,02/03/2006,1,HK1 2024-2025,PE001,1,7.6
24520026,19,Phan Thu Khoa,02/03/2006,1,HK1 2024-2025,MA003,3,8.4
24520026,19,Phan Thu Khoa,02/03/2006,1,HK1 2024-2025,SE104,3,8.6
24520026,19,Phan Thu Khoa,02/03/2006,1,HK1 2024-2025,SS001,2,6.4
24520026,19,Phan Thu Khoa,02/03/2006,1,HK1 2024-2025,CS106,4,8.6
24520026,19,Phan Thu Khoa,02/03/2006,1,HK1 2024-2025,IT004,4,8.7
24520026,19,Phan Thu Khoa,02/03/2006,1,HK1 2024-2025,MA004,3,6.8
24520026,19,Phan Thu Khoa,02/03/2006,2,HK2 2024-2025,MA003,3,8.3
24520026,19,Phan Thu Khoa,02/03/2006,2,HK2 2024-2025,SS001,2,9.5
24520026,19,Phan Thu Khoa,02/03/2006,2,HK2 2024-2025,IT003,4,8.2
24520026,19,Phan Thu Khoa,02/03/2006,2,HK2 2024-2025,IT001,4,8.8
24520026,19,Phan Thu Khoa,02/03/2006,2,HK2 2024-2025,IS201,3,8.4
24520026,19,Phan Thu Khoa,02/03/2006,2,HK2 2024-2025,CE118,3,7.0
24520026,19,Phan Thu Khoa,02/03/2006,2,HK2 2024-2025,MA005,3,5.8
24520026,19,Phan Thu Khoa,02/03/2006,3,HK3 2024-2025,CE118,3,8.3
24520026,19,Phan Thu Khoa,02/03/2006,3,HK3 2024-2025,MA005,3,9.5
24520026,19,Phan Thu Khoa,02/03/2006,3,HK3 2024-2025,EN001,2,7.4
24520026,19,Phan Thu Khoa,02/03/2006,3,HK3 2024-2025,PE001,1,7.7
24520026,19,Phan Thu Khoa,02/03/2006,3,HK3 2024-2025,MA004,3,9.9
24520026,19,Phan Thu Khoa,02/03/2006,3,HK3 2024-2025,IT001,4,6.4
24520026,19,Phan Thu Khoa,02/03/2006,3,HK3 2024-2025,MA003,3,6.3
24520026,19,Phan Thu Khoa,02/03/2006,3,HK3 2024-2025,SS001,2,8.2
24520027,19,Pham Xuan Chau,01/01/2006,1,HK1 2024-2025,IT002,4,8.1
24520027,19,Pham Xuan Chau,01/01/2006,1,HK1 2024-2025,IS201,3,9.7
24520027,19,Pham Xuan Chau,01/01/2006,1,HK1 2024-2025,IT003,4,6.1
24520027,19,Pham Xuan Chau,01/01/2006,1,HK1 2024-2025,MA004,3,6.6
24520027,19,Pham Xuan Chau,01/01/2006,1,HK1 2024-2025,IT004,4,5.3
24520027,19,Pham Xuan Chau,01/01/2006,1,HK1 2024-2025,SE104,3,9.5
24520027,19,Pham Xuan Chau,01/01/2006,1,HK1 2024-2025,CE118,3,9.0
24520027,19,Pham Xuan Chau,01/01/2006,2,HK2 2024-2025,IT004,4,5.7
24520027,19,Pham Xuan Chau,01/01/2006,2,HK2 2024-2025,MA004,3,9.0
24520027,19,Pham Xuan Chau,01/01/2006,2,HK2 2024-2025,SE104,3,7.3
24520027,19,Pham Xuan Chau,01/01/2006,2,HK2 2024-2025,IT001,4,8.3
24520027,19,Pham Xuan Chau,01/01/2006,2,HK2 2024-2025,EN001,2,5.6
24520027,19,Pham Xuan Chau,01/01/2006,2,HK2 2024-2025,IS201,3,8.1
24520027,19,Pham Xuan Chau,01/01/2006,2,HK2 2024-2025,MA005,3,8.2
24520027,19,Pham Xuan Chau,01/01/2006,2,HK2 2024-2025,PE001,1,10.0
24520027,19,Pham Xuan Chau,01/01/2006,3,HK3 2024-2025,CE118,3,7.4
24520027,19,Pham Xuan Chau,01/01/2006,3,HK3 2024-2025,MA003,3,5.9
24520027,19,Pham Xuan Chau,01/01/2006,3,HK3 2024-2025,IS201,3,9.4
24520027,19,Pham Xuan Chau,01/01/2006,3,HK3 2024-2025,MA004,3,5.2
24520027,19,Pham Xuan Chau,01/01/2006,3,HK3 2024-2025,EN001,2,6.5
24520027,19,Pham Xuan Chau,01/01/2006,3,HK3 2024-2025,SE104,3,6.5
24520027,19,Pham Xuan Chau,01/01/2006,3,HK3 2024-2025,SS001,2,6.0
24520028,19,Pham Huu Khoa,20/08/2006,1,HK1 2024-2025,IT001,4,8.5
24520028,19,Pham Huu Khoa,20/08/2006,1,HK1 2024-2025,CS106,4,6.9
24520028,19,Pham Huu Khoa,20/08/2006,1,HK1 2024-2025,PE001,1,9.0
24520028,19,Pham Huu Khoa,20/08/2006,1,HK1 2024-2025,IT004,4,9.3
24520028,19,Pham Huu Khoa,20/08/2006,1,HK1 2024-2025,MA003,3,5.2
24520028,19,Pham Huu Khoa,20/08/2006,1,HK1 2024-2025,IT002,4,8.9
24520028,19,Pham Huu Khoa,20/08/2006,1,HK1 2024-2025,SS002,2,9.9
24520028,19,Pham Huu Khoa,20/08/2006,1,HK1 2024-2025,MA004,3,7.6
24520028,19,Pham Huu Khoa,20/08/2006,2,HK2 2024-2025,IS201,3,8.1
24520028,19,Pham Huu Khoa,20/08/2006,2,HK2 2024-2025,IT004,4,7.1
24520028,19,Pham Huu Khoa,20/08/2006,2,HK2 2024-2025,PE001,1,5.0
24520028,19,Pham Huu Khoa,20/08/2006,2,HK2 2024-2025,SE104,3,8.7
24520028,19,Pham Huu Khoa,20/08/2006,2,HK2 2024-2025,SS001,2,9.1
24520028,19,Pham Huu Khoa,20/08/2006,2,HK2 2024-2025,IT002,4,7.0
24520028,19,Pham Huu Khoa,20/08/2006,2,HK2 2024-2025,IT003,4,6.9
24520028,19,Pham Huu Khoa,20/08/2006,3,HK3 2024-2025,IT002,4,6.6
24520028,19,Pham Huu Khoa,20/08/2006,3,HK3 2024-2025,SS002,2,6.7
24520028,19,Pham Huu Khoa,20/08/2006,3,HK3 2024-2025,MA005,3,6.6
24520028,19,Pham Huu Khoa,20/08/2006,3,HK3 2024-2025,IT004,4,6.1
24520028,19,Pham Huu Khoa,20/08/2006,3,HK3 2024-2025,PE001,1,7.0
24520028,19,Pham Huu Khoa,20/08/2006,3,HK3 2024-2025,CS106,4,7.5
24520028,19,Pham Huu Khoa,20/08/2006,3,HK3 2024-2025,CE118,3,6.2
24520029,19,Vu Van Mai,04/12/2006,1,HK1 2024-2025,IT001,4,9.7
24520029,19,Vu Van Mai,04/12/2006,1,HK1 2024-2025,SE104,3,9.1
24520029,19,Vu Van Mai,04/12/2006,1,HK1 2024-2025,IT002,4,7.9
24520029,19,Vu Van Mai,04/12/2006,1,HK1 2024-2025,EN001,2,8.4
24520029,19,Vu Van Mai,04/12/2006,1,HK1 2024-2025,CS106,4,9.0
24520029,19,Vu Van Mai,04/12/2006,1,HK1 2024-2025,IT004,4,5.9
24520029,19,Vu Van Mai,04/12/2006,2,HK2 2024-2025,SS002,2,6.6
24520029,19,Vu Van Mai,04/12/2006,2,HK2 2024-2025,IT002,4,7.3
24520029,19,Vu Van Mai,04/12/2006,2,HK2 2024-2025,MA004,3,6.7
24520029,19,Vu Van Mai,04/12/2006,2,HK2 2024-2025,IT004,4,5.9
24520029,19,Vu Van Mai,04/12/2006,2,HK2 2024-2025,SE104,3,8.4
24520029,19,Vu Van Mai,04/12/2006,2,HK2 2024-2025,IT003,4,6.6
24520029,19,Vu Van Mai,04/12/2006,3,HK3 2024-2025,MA005,3,6.0
24520029,19,Vu Van Mai,04/12/2006,3,HK3 2024-2025,SS001,2,8.7
24520029,19,Vu Van Mai,04/12/2006,3,HK3 2024-2025,SE104,3,8.3
24520029,19,Vu Van Mai,04/12/2006,3,HK3 2024-2025,MA004,3,8.3
24520029,19,Vu Van Mai,04/12/2006,3,HK3 2024-2025,MA003,3,7.1
24520029,19,Vu Van Mai,04/12/2006,3,HK3 2024-2025,IT004,4,8.8
24520029,19,Vu Van Mai,04/12/2006,3,HK3 2024-2025,CE118,3,6.1
24520030,19,Pham Minh Khoa,14/08/2006,1,HK1 2024-2025,IT004,4,5.1
24520030,19,Pham Minh Khoa,14/08/2006,1,HK1 2024-2025,IS201,3,6.8
24520030,19,Pham Minh Khoa,14/08/2006,1,HK1 2024-2025,MA004,3,8.3
24520030,19,Pham Minh Khoa,14/08/2006,1,HK1 2024-2025,SE104,3,9.7
24520030,19,Pham Minh Khoa,14/08/2006,1,HK1 2024-2025,CS106,4,9.8
24520030,19,Pham Minh Khoa,14/08/2006,1,HK1 2024-2025,SS001,2,5.1
24520030,19,Pham Minh Khoa,14/08/2006,1,HK1 2024-2025,EN001,2,7.1
24520030,19,Pham Minh Khoa,14/08/2006,1,HK1 2024-2025,SS002,2,8.6
